what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395094648614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094648794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094652719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395094652752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1395094658578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094658592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395094664247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094677427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094678089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094679389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094681135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094683172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094685609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094728314
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395094761993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094765259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094826316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395094826451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094826647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094977896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395094980552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095002655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095002895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095003055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095206199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095206383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395095206511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1395095442594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395095442620
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395095445693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395095940523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395095974838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395095976313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395095976954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096060819
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096064055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096067475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096092676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096093636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096095691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096103235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096105227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096152901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096168205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096170525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096172099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096210507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096234219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096250372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096279937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096280358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096291928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096297482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096373489
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1395096375870
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096427206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096431202
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096433917
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096434049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096434142
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096434166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096434837
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096465558
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096484073
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096485798
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096485896
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096485908
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096495755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096495825
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096495838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096496543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096506052
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096508180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096508275
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395096508293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096526627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096529161
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096529192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096536223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096539825
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096560257
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096561517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395096586059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096587866
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096589172
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096589738
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096595690
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096656287
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1395096664995
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1395096669369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096680731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096681009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096681371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096681771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096682279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096682576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096682908
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096734090
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096737997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096738792
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096757004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096782014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395096787264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395096788161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096794131
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395096811968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1395096831626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096831636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096832495
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096836218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096836422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395096854865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395096859472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096878043
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096880616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096893543
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096896941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395096907624
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.textStart",1395096916674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096928607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395096928768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096964499
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096967325
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096968274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395096976694
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395096993827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395097007168
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395097007809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097013329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097013680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097013719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097015309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097016007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097020081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097020210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097022628
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097025685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097030755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097038874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097041237
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097042646
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097057261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097062188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097068282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395097071672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1395097071952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097082166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097088553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097121457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097155250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097187913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097198945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097204817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097207001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097210601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097221049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097244513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097264113
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097264295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1395097291672
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1395097314216
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1395097328753
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1395097328936
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1395097329096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1395097329312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097354604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395097369567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097406865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097430309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097436504
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097441436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097449629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097453216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1395097453973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097453987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097457675
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395097458465
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097458549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097458625
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395097458635
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097462611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097462729
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097462729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097488407
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097493679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1395097512532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097516044
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097518708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097560137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097560283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395097578097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097579502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097596860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395097597487
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395097599007
executed,command,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1395097603255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395097610489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395105768998
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395105769173
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395105778396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395105788444
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395105794036
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395105797155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395105852628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395105855750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395105908998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395105938780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395105941685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395105972158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106009388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106057093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106060078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106060749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106061533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106082302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106166533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106176653
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1395106202018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106204845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395106209245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1395106213118
